,max_background_compactions,max_background_flushes,write_buffer_size,max_write_buffer_number,min_write_buffer_number_to_merge,max_bytes_for_level_multiplier,block_size,level0_file_num_compaction_trigger,level0_slowdown_writes_trigger,level0_stop_writes_trigger
479,125,6,57158731,71,2,13.0,165133,159,605,776
480,14,3,124445000,105,5,10.0,170255,245,248,532
481,71,8,129678251,128,7,13.0,223508,26,104,276
482,132,8,22229799,93,8,5.0,105698,122,824,442
483,60,8,99897701,97,13,14.0,35703,111,486,121
484,6,8,129564879,126,1,12.0,6596,52,333,266
485,72,8,73252609,111,19,10.0,20014,68,67,368
486,23,9,91181794,79,22,12.0,22442,58,5,469
487,253,6,9741813,69,29,8.0,494024,2,669,626
488,75,8,82121359,113,3,12.0,458868,38,177,335
489,151,7,75061853,75,3,8.0,71267,149,530,722
490,111,10,127858235,82,9,14.0,249904,176,471,473
491,147,5,117087788,61,5,14.0,214526,143,696,388
492,120,5,129706775,93,20,7.0,202220,16,565,330
493,104,9,116207058,88,2,11.0,1031,36,533,248
494,95,9,91526760,94,29,14.0,143699,184,440,439
495,135,7,60445002,25,20,7.0,147759,173,648,714
496,16,1,116801195,123,14,11.0,116636,45,172,222
497,171,2,109425705,91,13,11.0,20581,126,198,232
498,53,8,88513690,101,13,9.0,99012,74,287,80
499,112,10,120823150,122,5,14.0,235964,195,134,525
0,211,1,130000000,16,14,5.0,500000,1,982,176
1,198,1,130000000,42,32,15.0,253207,178,985,210
2,172,1,130000000,82,29,5.610811826786301,163956,92,867,20
3,1,5,130000000,128,11,5.0,255144,107,1,426
4,256,7,1,110,19,10.23692625154422,1,201,1024,700
5,120,8,117757680,62,25,14.429459376260638,298193,185,451,282
6,1,4,130000000,46,19,15.0,500000,169,1,346
7,190,10,96671408,128,22,11.86882234347829,500000,256,762,1024
8,1,1,130000000,42,32,5.0,500000,1,905,155
9,256,7,130000000,70,21,15.0,335112,182,558,649
10,253,9,130000000,68,27,10.685559786351748,19815,246,1024,900
11,1,1,130000000,43,32,8.211976319536168,326088,256,1,1
12,175,10,130000000,128,16,11.812010619767694,247073,256,1024,507
13,242,9,124706180,128,16,14.26390746434133,500000,243,1024,912
14,256,8,130000000,110,14,11.638160035869397,366132,256,1024,1024
15,256,1,130000000,31,17,15.0,330796,1,1024,1
16,256,8,130000000,128,24,15.0,378313,198,1024,778
17,207,1,130000000,54,21,15.0,500000,204,826,1
18,2,4,130000000,93,28,15.0,258648,74,1024,235
19,256,6,130000000,65,32,10.474587575785517,285719,256,254,1
20,1,5,130000000,115,12,5.0,500000,231,965,184
21,215,10,129847807,128,11,12.584103220325085,490977,256,1021,1012
22,220,9,70177702,70,10,13.599926732467644,144821,217,553,297
23,256,10,130000000,69,17,14.308854604420407,131505,1,954,1
24,1,1,130000000,128,19,15.0,314778,1,1,1024
25,98,4,68098099,127,32,13.982830646474296,143691,234,445,529
26,1,1,130000000,100,32,15.0,385038,68,938,187
27,217,9,129397864,127,31,13.484044405625804,490359,239,1019,1004
28,256,9,130000000,83,23,10.97255458135954,319860,218,1024,896
29,1,1,114360995,128,22,13.702642989546494,90319,47,879,166
30,253,10,130000000,101,21,14.787754628791175,270876,256,1024,554
31,1,3,130000000,1,13,5.0,170492,92,979,1
32,117,4,59205939,59,12,9.554302041592788,185167,95,467,380
33,1,1,130000000,128,11,15.0,500000,79,1,420
34,1,1,130000000,128,12,15.0,159981,256,882,546
35,1,5,130000000,37,21,15.0,500000,228,877,219
36,1,1,130000000,85,14,5.867275510923558,500000,118,1024,1024
37,256,7,130000000,128,8,13.553814143362581,325611,256,1024,544
38,189,9,96308517,96,27,12.392528293994046,425457,218,759,871
39,1,4,103974726,87,14,15.0,1,204,857,1
40,51,1,130000000,26,1,12.607942373461864,318178,256,1024,652
41,256,6,130000000,69,26,5.0,297678,256,1024,1024
42,256,9,130000000,103,25,13.502619586526137,444962,88,870,350
43,251,10,130000000,123,13,15.0,280771,173,1024,644
44,1,1,130000000,28,15,5.0,255829,1,814,12
45,229,10,130000000,128,18,13.923593533991088,277007,256,914,1024
46,247,1,130000000,66,14,5.553034556688759,324715,101,987,1
47,1,1,130000000,106,22,5.0,352851,1,1024,698
48,255,10,130000000,110,19,14.866690809774642,299213,256,1024,555
49,219,10,130000000,69,24,13.550715804494281,361898,256,876,1024
50,256,6,130000000,58,26,11.392003224670432,302895,256,460,811
51,235,1,130000000,37,32,14.123469274627052,152002,17,1,1024
52,256,9,97160142,126,23,13.677490100627077,204485,41,888,163
53,220,10,103369284,110,32,12.951783556431057,500000,256,881,1024
54,1,1,130000000,97,12,5.450542436161411,92045,98,954,59
55,229,9,116126035,114,27,13.932778780691834,421002,216,915,862
56,256,1,130000000,87,27,15.0,500000,12,1024,1
57,254,10,130000000,75,26,14.28897829261047,218664,256,584,810
58,161,1,130000000,90,13,13.657598964843402,500000,10,903,73
59,1,1,130000000,77,14,5.0,99632,1,956,133
60,207,10,105147493,64,11,13.088205585683122,496973,254,828,1018
61,1,1,130000000,78,29,5.0,500000,1,912,1
62,135,4,68094807,123,31,14.571777580782161,140260,250,537,288
63,256,10,130000000,1,26,11.722808561868789,500000,31,689,124
64,256,7,130000000,67,28,14.703629814005584,348563,191,539,912
65,1,1,130000000,110,19,13.603766816230452,214926,256,1,1
66,256,10,130000000,92,32,14.072650986469231,280461,256,1,1
67,1,1,130000000,94,15,15.0,241178,22,1024,73
68,256,10,130000000,118,17,10.012553361759522,500000,197,991,562
69,256,10,123467651,70,25,10.539947164434684,221196,201,1024,1024
70,175,10,130000000,104,1,14.993177627565943,408477,256,1024,844
71,256,8,130000000,56,32,12.480871997169576,335557,256,1024,458
72,256,1,1,1,32,15.0,500000,1,1,1024
73,256,1,130000000,45,30,5.0,500000,1,1,1
74,159,1,130000000,50,14,5.0,500000,82,639,29
75,242,7,122820388,128,14,14.127283277044008,305429,171,1010,483
76,173,4,102628521,121,9,13.826834037899971,389163,48,874,259
77,1,1,130000000,104,24,8.576066907775456,135046,256,793,1
78,256,10,130000000,69,18,12.178446158006544,257643,256,1024,1024
79,1,1,130000000,84,12,5.0,331455,1,1,429
80,241,10,130000000,65,32,13.234099319904866,351494,256,523,1024
81,218,10,130000000,77,17,13.51998866803011,330453,256,1024,549
82,1,1,130000000,46,26,5.0,137722,1,986,39
83,134,9,130000000,123,16,14.452154898954788,375978,125,531,941
84,1,1,130000000,13,18,14.969712987131285,334070,167,908,102
85,256,4,130000000,115,17,5.0,175633,1,1,1
86,256,9,130000000,62,25,15.0,418270,116,1024,1000
87,253,9,130000000,128,15,5.0,390530,1,1024,825
88,161,1,130000000,76,13,15.0,208353,172,963,1
89,203,1,130000000,109,19,12.928916309548448,331899,1,812,1
90,1,4,130000000,47,32,5.0,472828,90,982,1
91,14,1,130000000,116,23,15.0,254722,43,1024,163
92,256,5,130000000,66,26,12.694291766001475,208537,256,1024,391
93,249,10,125592519,78,32,14.621995719435086,329182,130,979,579
94,123,1,130000000,56,21,15.0,82980,53,1024,200
95,202,7,102441576,99,20,12.88805079944003,328091,171,806,668
96,224,10,130000000,114,17,13.73402329290868,197652,256,895,1024
97,30,5,130000000,88,14,15.0,314377,237,843,1
98,1,1,130000000,51,20,15.0,235692,166,966,35
99,239,8,130000000,48,32,14.317696772468278,136180,213,954,854
100,256,4,130000000,125,17,9.24466323395172,145958,144,1024,645
101,120,4,123436897,69,24,9.39011457432396,451899,228,1024,647
102,121,4,117920869,110,21,15.0,316775,231,878,650
103,8,3,130000000,128,24,14.88242016872461,282680,131,1024,746
104,256,3,130000000,128,27,5.0,88938,256,1024,183
105,255,8,46835867,46,7,8.548673441228196,90511,47,260,1
106,127,9,130000000,117,24,14.384904447258984,81438,74,980,932
107,157,4,85718419,46,2,6.627563163638115,35361,91,821,979
108,123,4,62582597,128,24,9.79052016761062,91241,93,488,199
109,152,4,87283301,128,25,15.0,168316,203,688,330
110,154,10,128465284,45,10,13.113122091862971,320307,190,614,1024
111,160,3,130000000,93,3,9.04792941948778,382184,81,1024,1024
112,256,8,130000000,128,24,15.0,365092,187,517,1024
113,256,10,112508455,111,16,13.653882102947408,236891,122,886,486
114,218,10,90978800,90,6,11.990169380711396,74793,37,871,1017
115,179,4,130000000,110,24,9.169012331078516,318875,106,1,216
116,256,8,72354680,72,1,10.567589056618143,1,1,1017,806
117,102,4,130000000,128,21,8.495692956672828,261496,115,471,920
118,256,8,1,1,25,12.879851974305971,389760,239,1,798
119,39,10,79642895,128,20,9.912339435818804,319058,115,945,1024
120,122,4,106182580,85,4,10.110041947146602,157870,255,943,773
121,65,7,82034927,81,32,11.310378976949945,500000,256,647,1024
122,256,1,130000000,128,1,15.0,1,1,1024,1
123,217,2,130000000,118,29,15.0,253411,71,1024,179
124,154,4,130000000,128,28,8.909549244431183,443047,97,931,1024
125,218,4,7501199,93,12,10.10517030531829,215329,214,380,397
126,104,5,130000000,41,2,6.5031418473079645,312088,126,415,466
127,1,1,1,128,31,5.0,1,1,1024,980
128,56,4,130000000,49,6,7.175218491687527,322637,92,1024,682
129,150,4,124898760,124,29,8.750269526043382,46694,102,985,96
130,121,4,130000000,70,29,10.37816415126505,278438,231,483,368
131,256,8,114568583,125,7,10.857807472754256,263063,232,1024,748
132,225,10,114044681,112,32,13.772739449995319,500000,256,898,1024
133,242,10,112020036,84,3,8.419160560639117,365219,51,933,1024
134,251,9,124459026,47,2,6.37530913331741,489741,105,1024,241
135,20,3,130000000,88,19,15.0,140448,162,1019,186
136,14,3,122398200,123,26,9.63615654106417,86271,88,924,1024
137,41,4,130000000,99,8,9.814400731888501,280589,91,735,883
138,256,6,130000000,128,18,15.0,277929,143,1024,570
139,166,8,91633836,124,16,6.653018691409476,409686,90,932,1024
140,88,7,116370763,19,3,9.504428515210748,177449,223,923,478
141,195,6,129701474,128,20,6.718641940631356,306589,92,588,610
142,126,9,130000000,101,15,8.839560857232112,310838,82,809,466
143,75,4,97788627,38,11,7.918457583398928,247122,82,771,507
144,192,9,55873803,128,24,9.245261458741979,32122,99,898,934
145,84,8,123257225,121,20,14.481322722674765,300854,154,971,617
146,27,5,97222643,114,27,11.945179644511096,250705,110,766,514
147,127,5,56908669,47,1,9.862264756212817,247514,100,925,1012
148,139,4,130000000,100,31,13.9193162008992,401638,130,913,520
149,92,1,130000000,46,1,15.0,344525,187,364,1
150,123,4,130000000,19,32,6.630009617051318,290958,140,796,455
151,157,4,115723467,71,32,9.2793408636992,102631,96,896,211
152,148,9,94519690,91,18,15.0,272986,148,678,559
153,8,3,9483923,62,24,13.940192768350244,4440,15,433,184
154,184,9,130000000,128,6,15.0,155726,132,1024,177
155,255,10,129728839,1,1,14.979036351636655,489391,251,1,1024
156,1,3,113848589,105,15,9.186656543255403,425282,100,895,872
157,247,6,125665824,43,5,8.369203284953318,284679,40,900,1024
158,4,3,130000000,128,7,9.725424713659425,266317,228,747,87
159,53,4,26706423,111,17,7.0532513780871895,158449,82,887,517
160,234,8,118789353,117,26,14.137620971296549,406799,208,936,833
161,230,10,130000000,128,10,15.0,207653,13,937,1024
162,256,9,130000000,128,29,15.0,453979,233,1024,930
163,205,2,130000000,69,2,15.0,361227,164,770,87
164,120,4,130000000,46,2,9.79298433475726,318021,99,920,1024
165,254,10,91805068,113,21,9.778269824785912,463568,93,923,978
166,123,4,130000000,39,12,7.915133844453088,289625,95,849,984
167,107,4,130000000,128,21,5.0,61101,58,1024,183
168,208,10,130000000,128,24,9.086241234131911,357647,118,831,975
169,102,8,69498009,70,24,10.714466790100701,366481,86,545,751
170,109,9,123173099,55,29,9.24625035791879,326000,235,970,668
171,90,4,130000000,128,28,8.484702419898085,238443,78,982,437
172,256,10,130000000,128,32,15.0,500000,256,1024,1024
173,252,8,130000000,110,29,9.64040434752269,316970,106,879,933
174,147,4,130000000,128,28,15.0,244874,208,964,1024
175,141,4,71307493,128,25,10.485575444249218,172390,89,1024,615
176,107,4,129761395,128,21,13.048337988580162,316783,97,820,393
177,256,5,130000000,128,21,10.740947747723673,419352,228,966,1024
178,138,5,106497619,86,2,10.353786090158769,340028,104,947,1024
179,256,8,130000000,115,29,14.5647164135219,72381,16,909,1024
180,256,7,112794259,111,24,15.0,439319,146,889,900
181,126,6,130000000,62,24,13.882080465422215,427873,254,910,1018
182,256,4,91520037,116,31,15.0,62760,73,929,995
183,256,9,130000000,49,28,8.803541613663155,306636,243,809,1024
184,139,9,70651425,93,32,10.036354252749309,446120,101,739,1024
185,139,10,70367897,55,11,13.666467433845696,500000,20,918,848
186,256,8,130000000,25,12,6.804482336846749,312369,92,998,1024
187,251,10,129266056,126,32,14.803884442111352,232670,256,1018,477
188,112,4,103567439,128,26,9.027114315725546,44349,86,873,1024
189,126,4,119007741,60,29,9.88220406619017,229349,92,948,1024
190,119,4,40782387,128,28,9.23185419065516,479753,144,409,986
191,236,4,18389639,93,24,15.0,293863,188,1024,184
192,121,4,103093689,61,12,9.697722036330113,71257,90,818,146
193,191,6,114537701,72,29,12.234203769747298,295044,133,828,1017
194,185,4,114170330,74,32,10.444650931814106,151070,77,908,311
195,180,4,27706570,96,21,9.073816956952214,65641,243,490,769
196,37,5,128804320,68,32,6.443671093727197,287687,117,541,1024
197,141,6,130000000,115,32,14.555659414735883,267619,114,1024,173
198,226,10,125600745,33,1,10.00816558645499,109182,106,906,984
199,163,4,130000000,128,11,10.824611856900518,287204,84,1024,587
200,225,2,70030278,69,21,12.5363889665587,316686,137,975,46
201,235,2,130000000,86,17,10.911000928893733,41047,256,61,350
202,112,2,111355677,120,2,9.99658683107408,193876,113,874,397
203,38,1,123602036,118,1,14.843392349471667,178434,53,55,339
204,13,4,130000000,118,2,15.0,43894,57,54,343
205,256,6,130000000,117,2,11.270569613743705,252053,144,883,84
206,240,2,78830406,113,13,8.845489677718518,110747,5,49,348
207,240,2,123472911,114,2,5.0,43941,98,973,91
208,256,3,120685660,126,21,13.969073036271574,46671,9,737,586
209,120,6,130000000,112,3,9.309812305684861,122379,142,1024,54
210,168,6,86587364,84,18,11.294052029163634,500,144,794,56
211,151,9,130000000,128,14,8.096683709052279,204649,2,1024,536
212,250,1,103998073,103,7,14.769236548327976,102479,3,819,211
213,256,6,130000000,114,2,12.262051670680147,269567,207,1024,553
214,244,1,120536172,128,8,14.522976138702393,34728,14,871,814
215,14,4,88289696,94,18,15.0,212428,56,695,436
216,254,3,91649574,91,26,14.918365597709911,400931,59,1023,57
217,229,2,72402627,72,4,6.113987391461674,52358,87,751,547
218,151,10,76359963,76,32,8.712137494490987,500000,2,618,48
219,221,2,130000000,82,18,13.492213708932786,95696,27,1024,197
220,178,2,71244775,99,2,6.668175702231254,122517,256,881,366
221,226,3,129757645,128,3,8.270686902994221,25772,8,1021,54
222,156,6,81073616,80,18,12.043443374250227,281561,206,639,577
223,223,2,129999020,112,5,7.7107853851317625,53213,256,1002,395
224,171,2,86333309,85,6,5.492875634362693,75088,87,540,1024
225,246,1,120901910,85,18,7.996352875265248,264487,6,720,822
226,116,2,48307024,122,2,12.567266660802066,54469,143,916,839
227,156,2,79011593,78,4,11.077840168528763,42013,22,623,87
228,1,4,104503935,120,2,14.387281541611818,285152,13,823,584
229,152,2,96902956,96,2,14.288748386899103,22769,34,962,57
230,251,2,130000000,120,2,14.879635976171167,43653,57,741,573
231,222,4,124573640,123,19,11.107170992578263,288801,22,927,131
232,213,6,108099957,107,17,13.315399104285737,263796,136,852,541
233,22,4,109156768,108,10,13.776037637697467,150695,256,83,333
234,233,2,116199447,102,18,5.3677806667290495,91310,85,931,692
235,178,2,105429748,82,18,12.904640000342582,420457,9,68,347
236,193,8,66305120,101,17,8.483018997273103,500000,1,801,84
237,193,7,98043725,97,21,14.978162755669805,324213,56,725,825
238,184,3,93535089,92,9,15.0,134069,1,737,275
239,198,2,127199029,107,15,5.520706853268291,8006,81,964,604
240,256,1,130000000,128,18,15.0,28604,4,1024,550
241,183,2,92919021,92,4,5.0,51833,174,732,107
242,2,4,130000000,128,12,14.941011632483121,184409,55,5,342
243,256,10,115976745,117,17,9.557775898683815,54508,4,914,113
244,180,2,94465989,119,3,9.783807253025863,488191,256,126,709
245,255,1,38534975,128,2,15.0,414470,65,323,848
246,201,2,109640949,102,17,8.53868392873953,474041,1,649,523
247,228,2,130000000,116,22,8.843656988014793,259837,4,926,694
248,192,6,97256578,96,17,13.61309563525251,265237,26,979,52
249,187,8,1,128,8,13.201516248945419,190218,8,1024,243
250,231,1,88267200,116,3,8.174816687477382,369561,188,696,757
251,256,3,125334885,102,4,11.804249614319417,235258,19,931,655
252,11,4,115788827,121,2,8.469421977056207,177797,2,991,474
253,199,2,101190072,100,3,8.35336624497996,34906,1,797,72
254,14,4,122813332,78,4,10.829424001950844,1,216,393,84
255,256,3,130000000,128,8,15.0,117295,61,1024,241
256,12,4,127955473,102,4,5.027950616741674,40060,96,46,329
257,201,2,130000000,128,32,15.0,24621,133,792,105
258,204,3,111732052,125,13,12.360726113055335,238247,137,1024,185
259,17,4,9615828,85,3,14.99261429770588,150446,55,881,846
260,71,1,35476041,36,1,7.7289997237999515,1,1,280,1
261,201,2,123905601,75,4,13.605855276030667,26036,108,797,893
262,237,1,120464899,119,2,14.266520075520791,17821,10,949,37
263,155,2,129184318,113,22,8.559965186629462,43196,1,965,141
264,256,3,42254215,42,8,15.0,113115,241,342,232
265,256,3,116612269,102,18,5.109995263768469,26321,96,840,72
266,250,2,125132498,128,4,12.924483502273997,341618,141,986,700
267,233,9,103289241,25,20,15.0,46945,54,10,387
268,225,3,121252790,98,3,11.292148472094487,130669,140,955,268
269,251,2,115410213,114,27,15.0,422622,57,908,865
270,249,1,57131713,57,17,14.688586922119274,260790,9,451,534
271,247,8,128519908,91,3,5.058763919434224,100988,98,866,280
272,1,10,1,1,32,5.0,500000,256,1,1024
273,114,2,130000000,120,2,13.629562065725086,209536,107,455,119
274,19,4,74571314,119,2,8.594459274151507,70550,1,74,315
275,221,2,111048668,109,5,14.872297644088702,65627,59,1011,234
276,253,2,116181188,127,4,12.4468861367675,264872,18,1012,106
277,91,1,113523170,72,32,8.541352639310649,220497,2,894,452
278,253,6,127437035,110,3,15.0,25159,58,736,563
279,152,9,101680642,97,26,13.523678413334796,38482,42,951,63
280,2,4,101781200,93,24,15.0,271691,57,737,751
281,1,6,124259326,119,17,14.977803506332659,34341,65,955,530
282,214,3,100339572,22,32,12.22572538419536,1586,138,740,557
283,178,2,90479036,89,3,11.209949759808552,30560,149,713,64
284,176,2,118553195,102,4,14.458061093244991,338957,43,382,15
285,242,2,94455288,93,11,15.0,159681,11,744,328
286,243,3,110014659,1,28,14.115698781620843,41391,5,869,85
287,180,8,106548318,118,8,5.0,25863,174,841,54
288,189,6,87914955,34,21,12.442050912105156,37964,134,1024,95
289,222,2,130000000,128,21,14.9645539399274,318663,55,1024,653
290,238,2,60967060,121,19,8.539993461459503,52309,1,949,113
291,224,3,76262928,119,3,8.782838812514523,11196,8,1024,371
292,233,6,118507794,117,18,7.856870723954158,273634,1,934,561
293,247,1,130000000,128,6,15.0,78566,58,986,49
294,198,9,101142813,102,17,13.848534919800352,449809,256,927,126
295,224,1,113793009,112,1,9.635038748864435,1,16,896,1
296,243,2,130000000,128,4,15.0,370655,57,1019,45
297,16,4,108467136,120,2,5.001394584556025,367247,104,603,1023
298,224,2,40296050,89,3,15.0,500000,55,768,547
299,206,5,105353775,104,13,15.0,195929,256,964,44
0,80,10,130000000,47,18,5.0,443039,142,1024,1024
1,67,10,130000000,47,28,12.333989982785067,95649,190,1024,1024
2,70,3,130000000,60,15,12.50510366516155,500000,178,1024,160
3,168,8,86837131,117,7,14.011667836457491,169432,211,681,828
4,58,10,130000000,79,19,6.050059808012841,452571,157,144,454
5,79,10,121279049,32,22,15.0,1,90,1024,795
6,80,2,130000000,48,17,11.716820831142819,173699,154,85,838
7,64,2,107581691,25,15,12.200637172584507,500000,90,1024,756
8,85,1,119916020,128,20,11.958312537077907,500000,165,225,392
9,58,1,120514416,1,21,15.0,195445,83,335,1024
10,74,7,113743022,46,32,5.0,500000,106,1024,1
11,62,10,130000000,45,32,5.0,417885,151,1024,330
12,60,8,109643081,47,20,7.608652204932394,232703,51,880,408
13,66,1,111909969,24,15,13.485332442586976,122681,79,1024,602
14,50,2,118963481,36,16,12.42208714189714,1,68,479,366
15,80,2,130000000,48,18,5.0,100300,158,1,1024
16,256,2,35906485,57,32,5.0,1,116,218,778
17,15,7,25880136,99,21,9.890897553414106,101386,117,851,73
18,161,10,130000000,48,26,5.0,422274,148,114,194
19,76,1,115511721,65,18,5.0,104183,109,1024,280
20,137,5,9144519,113,20,6.66597492992878,385762,163,259,601
21,88,2,115474210,74,21,5.857115788054746,395152,80,650,716
22,256,10,85861371,4,9,13.934885258479323,1,33,133,624
23,86,1,130000000,46,20,5.0,81813,180,1024,343
24,173,1,113952242,123,23,11.780163878574967,397886,248,614,788
25,36,10,63544627,7,13,6.705663203986249,7494,216,1014,243
26,72,10,130000000,48,18,12.445041375402987,441518,155,923,368
27,226,4,124675278,4,32,10.949119133874774,472721,26,954,352
28,79,8,130000000,58,18,12.054115547052714,93203,113,1024,267
29,84,10,130000000,47,19,12.227925399191795,428332,176,1,418
30,73,10,130000000,49,20,11.864323616592667,112143,121,1024,662
31,82,6,89893938,112,30,5.399702042341232,143115,126,810,71
32,155,1,24686621,62,28,9.267684384556226,196930,2,13,1
33,164,2,130000000,92,23,12.376156807437777,500000,175,1,248
34,86,10,122613787,47,19,12.035846051751609,101751,173,304,238
35,160,3,7367515,44,15,13.79834377206862,292564,110,983,332
36,33,4,85227170,33,6,12.550631938502192,43080,67,936,132
37,63,9,130000000,47,18,5.0,435829,151,1024,726
38,123,6,97233727,37,1,12.40920025941525,104387,174,824,1024
39,10,1,67177955,122,29,13.285749033093452,471507,51,896,727
40,176,3,56119391,19,24,6.354997470852295,143848,135,583,300
41,93,10,108878277,50,22,10.831679000134677,398153,110,1024,408
42,70,10,130000000,46,18,5.0,219326,163,134,393
43,68,2,115493104,20,16,15.0,394383,97,1,402
44,121,5,31570058,105,15,6.363765327259898,323262,222,182,878
45,31,6,81003698,20,15,10.332758547738194,97024,204,205,824
46,167,10,130000000,49,18,12.091525952876953,99846,174,1024,313
47,61,10,130000000,95,19,5.0,75606,154,143,394
48,80,4,113948000,61,19,9.821851107073243,1,109,1024,254
49,86,1,106856748,39,19,15.0,500000,136,1024,483
50,82,3,117126784,55,19,11.691946172904313,85515,117,212,1
51,138,10,130000000,46,19,5.0,340826,184,154,785
52,6,2,103766106,49,14,8.98750988766551,47866,96,165,913
53,202,5,15273728,100,17,8.369125350364046,319528,91,403,939
54,84,10,130000000,47,26,11.467612265063407,500000,141,125,205
55,25,6,6559643,120,23,5.300734685733914,484029,241,734,119
56,149,5,21772021,107,18,14.412144590169191,62243,42,904,248
57,90,10,118209706,53,18,10.6293227576743,426774,119,1024,1
58,88,10,130000000,128,32,5.943116757743919,422243,151,1024,835
59,25,8,47973446,80,19,12.05870445817709,10123,142,753,189
60,95,9,46334104,87,7,12.337342799973673,278938,146,485,510
61,71,10,130000000,86,25,12.47972919314784,108998,89,1024,188
62,1,7,130000000,119,1,15.0,363115,256,703,680
63,79,10,122306234,104,32,6.557678823335924,446836,164,1,528
64,86,3,110727045,48,16,15.0,1,87,1024,433
65,109,3,114197689,62,20,12.492399047493725,141031,161,1024,555
66,74,10,130000000,46,19,7.015750203671715,103174,132,202,416
67,88,10,130000000,108,26,11.579032314800465,145122,139,114,205
68,71,4,115221079,52,22,11.433757309078931,1,108,1,495
69,80,10,130000000,46,18,5.0,406751,145,191,260
70,44,5,82574891,29,26,14.369776388630271,264565,30,952,101
71,90,5,125266678,54,18,5.0,119622,112,1024,532
72,228,4,81132215,118,15,13.89147094450891,457510,70,298,843
73,150,10,130000000,48,17,12.043578055053,500000,169,74,248
74,79,10,130000000,49,18,11.872342340644233,400743,167,1024,414
75,1,10,112037545,45,19,11.820365611740066,500000,96,1024,430
76,92,1,130000000,46,18,6.9135911260526655,409362,145,173,302
77,70,3,130000000,128,18,5.0,87464,150,149,269
78,64,3,114454056,53,18,8.220960799397272,500000,113,1,204
79,89,10,130000000,104,18,11.869577888214392,156205,183,1024,261
80,92,8,111277776,49,19,5.0,1,107,1,648
81,92,10,121504604,44,17,5.0,500000,100,1,378
82,82,10,130000000,128,18,12.153647776473882,238727,162,1024,306
83,104,8,115651698,53,21,12.24081307305271,500000,118,231,317
84,98,10,130000000,47,32,12.23563434845341,79166,148,140,503
85,78,6,118484689,52,19,12.514928816774951,409827,124,1,283
86,85,10,111362482,66,32,11.277023315925828,121246,118,1,322
87,88,4,39139015,66,30,7.111925386196939,387682,13,464,601
88,87,1,130000000,47,17,11.78153135989675,262055,148,1024,1
89,68,10,130000000,49,19,6.334568830793937,500000,149,1024,333
90,78,10,130000000,47,26,5.0,123576,150,1,352
91,82,10,130000000,101,26,12.333118540060518,500000,185,100,1024
92,85,8,113512591,128,20,9.986241713541911,1,109,1,502
93,71,3,114075550,37,20,11.662574683985412,302617,122,1024,554
94,136,2,130000000,103,17,11.853516556824154,500000,169,1024,299
95,78,8,73417673,30,5,11.798193388297186,74115,198,112,176
96,77,1,130000000,50,19,10.74878639927457,500000,121,1024,549
97,78,4,98899566,76,5,14.419702533632517,494604,88,514,160
98,128,9,81464086,98,9,9.579621748998761,290084,98,352,764
99,66,2,130000000,45,27,12.249535425265371,440894,158,148,372
100,133,8,130000000,44,11,15.0,500000,256,1,1024
101,207,7,122155584,78,13,15.0,500000,1,368,418
102,256,10,130000000,67,23,15.0,414561,256,364,381
103,256,6,130000000,46,12,14.166573358659218,456055,256,107,1024
104,129,8,126399615,47,10,12.112545741762833,1,1,88,576
105,100,5,130000000,128,21,15.0,500000,256,1,641
106,114,6,130000000,110,12,12.028381428017227,500000,256,530,223
107,116,10,130000000,68,22,15.0,264444,200,1,506
108,114,7,128922230,128,13,15.0,1,1,499,1024
109,1,5,130000000,70,18,15.0,269099,1,1,741
110,1,4,130000000,70,16,15.0,500000,256,1,1024
111,131,3,116220186,59,13,15.0,1,256,1,1024
112,11,4,129178829,94,10,14.333054050803185,275184,160,575,394
113,105,6,130000000,72,32,15.0,1,256,205,1024
114,256,6,130000000,128,10,15.0,178838,256,102,513
115,118,7,130000000,78,11,11.603289856662533,459360,165,334,520
116,155,4,101283374,34,11,9.338323988357647,100843,168,1,169
117,123,7,130000000,96,12,15.0,435322,256,88,580
118,105,6,130000000,45,12,15.0,448023,1,190,383
119,159,4,130000000,128,17,11.301102619547367,1,256,1,1024
120,256,1,130000000,103,20,14.465186712334772,1,256,363,427
121,114,6,126892814,80,13,15.0,357673,256,1,585
122,223,3,23862416,90,21,12.972995080053806,185587,228,734,800
123,139,6,124466614,64,23,13.804223531900817,442632,1,101,1024
124,131,6,130000000,104,24,15.0,442035,208,385,1024
125,124,8,25711559,42,7,11.69032344761322,139930,7,135,664
126,151,3,130000000,58,14,13.58895557222993,390275,256,1,518
127,10,2,1163049,23,4,10.039242431521416,486837,196,772,499
128,256,7,130000000,70,17,15.0,368098,1,1,442
129,1,6,130000000,64,12,11.813811112352065,432095,256,485,587
130,92,7,125570965,61,16,13.524099603654506,389182,204,1,1024
131,256,9,130000000,105,15,15.0,1,256,376,522
132,256,5,130000000,1,32,15.0,500000,126,1024,1
133,256,8,130000000,109,15,15.0,417353,256,346,650
134,51,7,130000000,52,12,15.0,432719,217,168,547
135,199,10,130000000,104,14,14.033566781221456,417425,1,1,1024
136,186,7,130000000,67,32,14.58693474829553,423251,1,359,1024
137,162,6,124503922,53,15,15.0,500000,1,388,545
138,241,2,108526153,52,27,12.717377012595534,427898,119,26,820
139,1,9,130000000,72,17,14.224191024090837,435085,158,314,540
140,160,6,122762653,70,8,14.75787665694952,484092,180,782,593
